Country,Song Name,Popularity,Time Signature,Duration MS,Tempo,Valence,Liveness,Instrumentalness,Acousticness,Speechiness,Loudness,Key,Mode,Energy,Danceability
1,Tor Premete Ondho Holam (তোর প্রেমেতে অন্ধ হলাম) Lyrics - James James song all Shotta Movie Song.wav,25.0,4.0,312308.0,138.058,0.399,0.0859,0,0.5,0.0356,-7.848,6.0,1.0,0.571,0.67
1,Vibe - Odhora (with lyrics).wav,22.0,3.0,283376.0,127.88,0.565,0.175,2.28e-05,0.0014,0.0321,-8.588,2.0,1.0,0.627,0.712
1,Vibe - Shopnodev Lyrics.wav,18.0,4.0,217496.0,89.918,0.624,0.251,0.0446,8.42e-05,0.096,-6.662,7.0,0.0,0.932,0.443
1,Warfaze - Purnota.wav,44.0,4.0,359631.0,119.958,0.396,0.197,0,0.574,0.0326,-7.441,3.0,1.0,0.702,0.576
1,Warfaze-Boshe Achi.wav,32.0,4.0,399962.0,136.924,0.518,0.333,0.000613,0.000507,0.0507,-6.314,7.0,1.0,0.88,0.431
1,Warfaze-Jotodurey.wav,24.0,4.0,359132.0,134.945,0.346,0.319,0.000697,0.00491,0.0347,-6.953,7.0,1.0,0.726,0.364
1,Warfaze-Mone Pore.wav,9.0,4.0,356284.0,166.753,0.638,0.206,0.000717,0.0965,0.107,-4.926,0.0,1.0,0.919,0.352
1,Warfaze-Obak Bhalobasha.wav,33.0,3.0,441784.0,124.968,0.518,0.094,0.000152,0.132,0.0267,-8.176,0.0,0.0,0.499,0.662
1,Warfaze-Rupkotha.wav,36.0,4.0,397572.0,180.012,0.322,0.246,6.93e-05,0.0391,0.029,-8.072,0.0,0.0,0.589,0.47
1,Warfaze-Tomake.wav,26.0,4.0,330163.0,100.155,0.131,0.104,9.2e-05,0.0597,0.0248,-5.469,3.0,1.0,0.497,0.525
1,আমার দেহখান Amar Dehokhan Odd Signature Lyrics Video.wav,42.0,4.0,430106.0,130.035,0.175,0.226,7.95e-05,0.378,0.0283,-8.665,10.0,1.0,0.509,0.563
1,কবিতা তুমি স্বপ্নচারিনী হয়ে Kobita James Lyrics.wav,26.0,4.0,403424.0,141.751,0.506,0.232,0,0.0118,0.0384,-5.589,9.0,0.0,0.746,0.422
1,গুরু ঘর বানাইলা কি দিয়া GURU GHOR BANAILA KI DIYA JAMES.wav,0.0,4.0,280778.0,115.938,0.619,0.0646,0,0.0208,0.0443,-8.142,10.0,1.0,0.632,0.824
1,ফিরিয়ে দাও Firiye Dao - Miles Bangla Lyrics by Tahsin Rt 2022.wav,37.0,4.0,293227.0,127.301,0.825,0.0389,5.74e-06,0.0809,0.0493,-8.534,5.0,0.0,0.884,0.672
1,বাবা কতদিন দেখিনা তোমায় Baba Katodin Dekhina Tomay James Bangla Song.wav,24.0,4.0,305667.0,142.024,0.284,0.318,0,0.698,0.032,-6.77,3.0,1.0,0.546,0.623
1,মেয়ে তুমি কি দুঃখ চেনো Ayub Bacchu Official Spectrum Lyrical Video .wav,24.0,4.0,353675.0,94.007,0.696,0.338,0.000167,0.088,0.0267,-4.742,9.0,0.0,0.785,0.705
1,হাসতে দেখো Hashte Dekho Ayub Bacchu Official Spectrum Video.wav,25.0,4.0,359799.0,98.376,0.857,0.145,0.0028,0.137,0.0253,-7.692,8.0,0.0,0.678,0.611
